year,country,GDP
1968,索马里,286718279 
1968,利比里亚,276820700 
1968,法属波利尼西亚,259590076 
1968,刚果（布）,251247458 
1968,马拉维,245169806 
1968,多哥,241956910 
1968,苏里南,241350000 
1968,圭亚那,229750000 
1968,新喀里多尼亚,215507164 
1968,毛里塔尼亚,210695182 
1968,中非,191767436 
1968,阿曼,188864890 
1968,布隆迪,183200000 
1968,卢旺达,172200018 
1968,斐济群岛,166952937 
1968,文莱,160819286 
1968,百慕大,150000000 
1968,斯威士兰,79798404 
1968,赤道几内亚,67514285 
1968,博茨瓦纳,66248256 
1968,莱索托,61444771 
1968,伯利兹,44910179 
1968,冈比亚,41160658 
1968,所罗门群岛,28084252 
1968,塞舌尔,16074027 
1968,圣文森特和格林纳丁斯,15350000 
1968,圣基茨和尼维斯,14600000 
1969,美国,1019900000000 
1969,日本,172204000000 
1969,法国,141903000000 
1969,英国,116465000000 
1969,意大利,97085082807 
1969,中国,79705906247 
1969,加拿大,79148411661 
1969,印度,58447995016 
1969,巴西,37458898243 
1969,澳大利亚,36628961809 
1969,西班牙,36038711599 
1969,荷兰,34035946604 
1969,瑞典,33738102482 
1969,墨西哥,32480000000 
1969,阿根廷,31256284543 
1969,比利时,23710735894 
1969,瑞士,20524886616 
1969,土耳其,19466666666 
1969,南非,16780393294 
1969,丹麦,15414902266 
1969,奥地利,13582798556 
1969,希腊,11615657031 
1969,挪威,11063065083 
1969,委内瑞拉,10285111111 
1969,芬兰,10070766720 
1969,伊朗,9743089606 
1969,巴基斯坦,8683116337 
1969,孟加拉,8471006100 
1969,菲律宾,8408229699 
1969,智利,8377093023 
1969,印尼,8337423312 
1969,韩国,7678581343 
1969,葡萄牙,6969025825 
1969,泰国,6695336567 
1969,尼日利亚,6634187316 
1969,埃及,6524455205 
1969,哥伦比亚,6450175213 
1969,秘鲁,6420909789 
1969,新西兰,5761588761 
1969,以色列,5329333333 
1969,刚果（金）,5032434970 
1969,沙特阿拉伯,4485777644 
1969,波多黎各,4460700000 
1969,阿尔及利亚,4257218772 
1969,爱尔兰,3787077343 
1969,马来西亚,3664575983 
1969,摩洛哥,3651615453 
1969,香港,3189740055 
1969,厄瓜多尔,3112166848 
1969,伊拉克,3008120974 
1969,科威特,2769532343 
1969,叙利亚,2245011571 
1969,苏丹,2144333333 
1969,乌拉圭,2004435483 
1969,赞比亚,1965714285 
1969,斯里兰卡,1965546218 
1969,加纳,1962051319 
1969,津巴布韦,1747998800 
1969,危地马拉,1715399900 
1969,新加坡,1659904612 
1969,肯尼亚,1458379415 
1969,阿富汗,1408888922 
1969,科特迪瓦,1361360157 
1969,突尼斯,1289904761 
1969,卢森堡,1234878980 
1969,多米尼加,1230500000 
1969,巴拿马,1221305700 
1969,牙买加,1191287651 
1969,乌干达,1169047619 
1969,喀麦隆,1152418514 
1969,马达加斯加,1056391054 
1969,萨尔瓦多,1049400000 
1969,塞内加尔,983621024 
1969,柬埔寨,978873232 
1969,玻利维亚,929629629 
1969,哥斯达黎加,853630203 
1969,尼泊尔,788641965 
1969,特立尼达和多巴哥,779200000 
1969,尼加拉瓜,747971449 
1969,约旦,698963875 
1969,洪都拉斯,668000050 
1969,尼日尔,625867922 
1969,巴拉圭,556293650 
1969,巴布亚新几内亚,551237316 
1969,巴哈马,528137254 
1969,布基纳法索,478298781 
1969,乍得,471635620 
1969,冰岛,414709311 
1969,塞拉利昂,408690163 
1969,海地,391820400 
1969,马里,339913833 
1969,贝宁,330748211 
1969,加蓬,318124701 
1969,利比里亚,306961800 
1969,索马里,306357284 
1969,多哥,267732446 
1969,马拉维,265810632 
1969,刚果（布）,265040036 
1969,新喀里多尼亚,263108834 
1969,苏里南,259650000 
1969,圭亚那,249300000 
1969,法属波利尼西亚,242943776 
1969,阿曼,239980801 
1969,毛里塔尼亚,199643447 
1969,布隆迪,190205714 
1969,卢旺达,188700037 
1969,中非,188039191 
1969,斐济群岛,182182067 
1969,百慕大,164900000 
1969,文莱,161211289 
1969,斯威士兰,105417891 
1969,博茨瓦纳,77356914 
1969,赤道几内亚,67225714 
1969,莱索托,65966680 
1969,伯利兹,47305389 
1969,冈比亚,45168722 
1969,所罗门群岛,28606411 
1969,圣文森特和格林纳丁斯,16650000 
1969,塞舌尔,16452027 
1969,圣基茨和尼维斯,15850000 
1970,美国,1073300000000 
1970,德国,215838000000 
1970,日本,212609000000 
1970,法国,148456000000 
1970,英国,130672000000 
1970,意大利,113395000000 
1970,中国,92602973434 
1970,加拿大,87896095320 
1970,印度,62422483054 
1970,巴西,42327600098 
1970,澳大利亚,41271138985 
1970,西班牙,40992995008 
1970,荷兰,38164716625 
1970,瑞典,38092452060 
1970,墨西哥,35520000000 
1970,阿根廷,31584210365 
1970,比利时,26706196046 
1970,瑞士,24274075005 
1970,南非,18418392640 
1970,土耳其,17086956521 
1970,丹麦,17075457600 
1970,奥地利,15373005557 
1970,希腊,13139863636 
1970,挪威,12814123115 
1970,尼日利亚,12545849083 
1970,委内瑞拉,11561111111 
1970,芬兰,11357516987 
1970,伊朗,10976245154 
1970,巴基斯坦,10027509449 
1970,印尼,9150684931 
1970,智利,9126309734 
1970,韩国,9005023183 
1970,孟加拉,8992721809 
1970,葡萄牙,8108235704 
1970,埃及,8042200452 
1970,秘鲁,7432223176 
1970,哥伦比亚,7198360460 
1970,泰国,7086538437 
1970,以色列,7073333333 
1970,菲律宾,6687204834 
1970,新西兰,6623527830 
1970,古巴,5693005200 
1970,沙特阿拉伯,5377268848 
1970,波多黎各,5034700000 
1970,刚果（金）,4877684910 
1970,阿尔及利亚,4863487492 
1970,爱尔兰,4401258741 
1970,摩洛哥,3956328426 
1970,马来西亚,3864170913 
1970,香港,3800766535 
1970,伊拉克,3281713805 
1970,科威特,2873984878 
1970,厄瓜多尔,2862504169 
1970,苏丹,2437666666 
1970,斯里兰卡,2296470588 
1970,加纳,2215029450 
1970,叙利亚,2140383695 
1970,乌拉圭,2137096774 
1970,新加坡,1920586698 
1970,危地马拉,1904000000 
1970,津巴布韦,1884206300 
1970,赞比亚,1825285714 
1970,阿富汗,1748886595 
1970,肯尼亚,1603447357 
1970,卢森堡,1509155304 
1970,多米尼加,1485500000 
1970,科特迪瓦,1455482990 
1970,突尼斯,1439238095 
1970,牙买加,1404776071 
1970,巴拿马,1351006400 
1970,乌干达,1260084033 
1970,喀麦隆,1160002260 
1970,萨尔瓦多,1132920000 
1970,马达加斯加,1111859569 
1970,塞内加尔,1024832915 
1970,玻利维亚,1017003367 
1970,哥斯达黎加,984830158 
1970,尼泊尔,865975308 
1970,特立尼达和多巴哥,821850000 
1970,尼加拉瓜,776585681 
1970,洪都拉斯,723000000 
1970,柬埔寨,718401157 
1970,尼日尔,649916708 
1970,巴布亚新几内亚,645537126 
1970,约旦,639596751 
1970,巴拉圭,594611111 
1970,巴哈马,538423153 
1970,冰岛,527496590 
1970,乍得,469266736 
1970,布基纳法索,458404330 
1970,塞拉利昂,434410373 
1970,马里,359772363 
1970,新喀里多尼亚,358815681 
1970,贝宁,333627758 
1970,海地,331200000 
1970,加蓬,323802475 
1970,利比里亚,323099700 
1970,索马里,322600009 
1970,卡塔尔,301791301 
1970,摩纳哥,293073868 
1970,马拉维,290531621 
1970,刚果（布）,274960699 
1970,苏里南,274900000 
1970,圭亚那,267800000 
1970,阿曼,256299496 
1970,法属波利尼西亚,254035999 
1970,多哥,253976626 
1970,马耳他,250721821 
1970,布隆迪,242732571 
1970,卢旺达,219900006 
1970,斐济群岛,219878482 
1970,毛里塔尼亚,209348256 
1970,中非,189106554 
1970,百慕大,186300000 
1970,文莱,179080099 
1970,斯威士兰,112137757 
1970,博茨瓦纳,96245114 
1970,列支敦士登,90098330 
1970,几内亚比绍,78733594 
1970,安道尔,78619206 
1970,格陵兰,69520026 
1970,莱索托,68738625 
1970,赤道几内亚,66331428 
1970,伯利兹,53233532 
1970,冈比亚,52296836 
1970,圣文森特和格林纳丁斯,18450000 
1970,塞舌尔,18432031 
1970,圣基茨和尼维斯,16300000 
1970,基里巴斯,14295279 
1971,美国,1164850000000 
1971,德国,249985000000 
1971,日本,240152000000 
1971,法国,165967000000 
1971,英国,148114000000 
1971,意大利,124672000000 
1971,中国,99800958648 
1971,加拿大,99271961774 
1971,印度,67350988020 
1971,巴西,49204456700 
1971,西班牙,46619420359 
1971,澳大利亚,45149512823 
1971,荷兰,44579122807 
1971,瑞典,41566412922 
1971,墨西哥,39200000000 
1971,阿根廷,33293199095 
1971,比利时,29821661869 
1971,瑞士,29170150947 
1971,南非,20333691315 
1971,丹麦,19085731252 
1971,奥地利,17858486066 
1971,土耳其,16256619963 
1971,希腊,14591750000 
1971,挪威,14583114840 
1971,伊朗,13731801564 
1971,委内瑞拉,12986590909 
1971,芬兰,12527405512 
1971,智利,10884114754 
1971,巴基斯坦,10665896682 
1971,韩国,9903499927 
1971,印尼,9333536359 
1971,葡萄牙,9201604240 
1971,尼日利亚,9181769911 
1971,孟加拉,8751842839 
1971,埃及,8609283346 
1971,秘鲁,8289582883 
1971,新西兰,7911136757 
1971,哥伦比亚,7820380970 
1971,菲律宾,7408305735 
1971,泰国,7375000024 
1971,沙特阿拉伯,7184863276 
1971,古巴,6914658400 
1971,以色列,6735000000 
1971,波多黎各,5646800000 
1971,刚果（金）,5594770359 
1971,爱尔兰,5104356075 
1971,阿尔及利亚,5077222366 
1971,香港,4476001946 
1971,摩洛哥,4356633663 
1971,马来西亚,4244340333 
1971,科威特,3880370401 
1971,伊拉克,3865346534 
1971,乌拉圭,2807258064 
1971,厄瓜多尔,2754220263 
1971,苏丹,2656000000 
1971,叙利亚,2589851693 
1971,加纳,2417107708 
1971,斯里兰卡,2369308600 
1971,新加坡,2263785443 
1971,津巴布韦,2178716300 
1971,危地马拉,1984800000 
1971,阿富汗,1831108971 
1971,肯尼亚,1778391289 
1971,赞比亚,1687000000 
1971,突尼斯,1685217058 
1971,多米尼加,1666500000 
1971,科特迪瓦,1584128262 
1971,卢森堡,1572311184 
1971,牙买加,1539865513 
1971,巴拿马,1523917200 
1971,乌干达,1417787114 
1971,喀麦隆,1233991075 
1971,马达加斯加,1199507629 
1971,萨尔瓦多,1186120000 
1971,玻利维亚,1095622895 
1971,哥斯达黎加,1077152902 
1971,塞内加尔,1058120427 
1971,柬埔寨,969911421 
1971,特立尼达和多巴哥,896754316 
1971,尼泊尔,882765471 
1971,尼加拉瓜,826571413 
1971,洪都拉斯,731000000 
1971,巴布亚新几内亚,717716130 
1971,尼日尔,693573595 
1971,约旦,678241388 
1971,冰岛,671259090 
1971,巴拉圭,664571428 
1971,巴哈马,573400000 
1971,乍得,501866730 
1971,布基纳法索,482411278 
1971,马里,430096738 
1971,塞拉利昂,419549425 
1971,新喀里多尼亚,413634335 
1971,卡塔尔,387700084 
1971,加蓬,381687073 
1971,马拉维,365386929 
1971,海地,362800000 
1971,利比里亚,341543100 
1971,贝宁,335072975 
1971,索马里,331102742 
1971,摩纳哥,327651487 
1971,刚果（布）,322128019 
1971,阿曼,301010587 
1971,苏里南,301000000 
1971,法属波利尼西亚,296613496 
1971,多哥,286537524 
1971,圭亚那,282050000 
1971,马耳他,264579879 
1971,布隆迪,252842285 
1971,斐济群岛,247749327 
1971,毛里塔尼亚,227051055 
1971,卢旺达,222952578 
1971,百慕大,211100000 
1971,中非,201450768 
1971,文莱,197523179 
1971,斯威士兰,136465324 
1971,博茨瓦纳,126957494 
1971,列支敦士登,104888628 
1971,安道尔,89409820 
1971,格陵兰,88570952 
1971,几内亚比绍,78540057 
1971,莱索托,76482102 
1971,赤道几内亚,64946954 
1971,伯利兹,59207317 
1971,冈比亚,55728608 
1971,所罗门群岛,50056882 
1971,塞舌尔,21965951 
1971,圣文森特和格林纳丁斯,20051648 
1971,圣基茨和尼维斯,19624746 
1971,基里巴斯,15278632 
1972,美国,1279110000000 
1972,日本,318031000000 
1972,德国,299802000000 
1972,法国,203494000000 
1972,英国,169965000000 
1972,意大利,145260000000 
1972,中国,113688000000 
1972,加拿大,113083000000 
1972,印度,71463193830 
1972,西班牙,59132415221 
1972,巴西,58539008786 
1972,荷兰,54706557264 
1972,澳大利亚,51967289719 
1972,瑞典,48954145808 
1972,墨西哥,45200000000 
1972,比利时,37209418018 
1972,瑞士,35777236928 
1972,阿根廷,34733000536 
1972,丹麦,23232379951 
1972,奥地利,22059612476 
1972,南非,21357435928 
1972,土耳其,20431095406 
1972,挪威,17358610849 
1972,伊朗,17153463263 
1972,希腊,16885511363 
1972,芬兰,14743186119 
1972,委内瑞拉,13977727272 
1972,尼日利亚,12274416017 
1972,智利,11853817307 
1972,葡萄牙,11239117865 
1972,印尼,10997590361 
1972,韩国,10862327878 
1972,沙特阿拉伯,9664067929 
1972,新西兰,9567331064 
1972,巴基斯坦,9415016359 
1972,埃及,9299638055 
1972,秘鲁,9189413409 
1972,以色列,8805000000 
1972,哥伦比亚,8671358732 
1972,泰国,8177884552 
1972,古巴,8135150891 
1972,菲律宾,8017468688 
1972,阿尔及利亚,6761786386 
1972,波多黎各,6328900000 
1972,爱尔兰,6325627458 
1972,孟加拉,6288245866 
1972,刚果（金）,6173712814 
1972,香港,5710107420 
1972,摩洛哥,5074117544 
1972,马来西亚,5043268548 
1972,科威特,4451200972 
1972,伊拉克,4113848002 
1972,厄瓜多尔,3185987234 
1972,叙利亚,3059682162 
1972,苏丹,2882000000 
1972,新加坡,2721440980 
1972,津巴布韦,2677729400 
1972,斯里兰卡,2553936348 
1972,突尼斯,2237476420 
1972,乌拉圭,2189418001 
1972,加纳,2112292944 
1972,肯尼亚,2107279157 
1972,危地马拉,2101300000 
1972,多米尼加,1987400000 
1972,卢森堡,1968733388 
1972,赞比亚,1910714285 
1972,牙买加,1875048859 
1972,科特迪瓦,1849400599 
1972,巴拿马,1673411700 
1972,阿富汗,1595555475 
1972,乌干达,1491596638 
1972,喀麦隆,1430951331 
1972,马达加斯加,1341590681 
1972,塞内加尔,1280328245 
1972,萨尔瓦多,1263720000 
1972,玻利维亚,1257615644 
1972,哥斯达黎加,1238251695 
1972,特立尼达和多巴哥,1083381044 
1972,尼泊尔,1024098804 
1972,尼加拉瓜,880842890 
1972,巴布亚新几内亚,858802035 
1972,冰岛,840914343 
1972,洪都拉斯,802999950 
1972,约旦,788574628 
1972,巴拉圭,769039682 
1972,尼日尔,742779740 
1972,巴哈马,590900000 
1972,乍得,585427545 
1972,布基纳法索,578595583 
1972,卡塔尔,510259940 
1972,新喀里多尼亚,505892512 
1972,柬埔寨,505549441 
1972,马里,486617332 
1972,塞拉利昂,465381089 
1972,加蓬,430508357 
1972,索马里,416942436 
1972,刚果（布）,410669262 
1972,贝宁,410331900 
1972,马拉维,406062874 
1972,摩纳哥,402460333 
1972,海地,372000000 
1972,利比里亚,368098000 
1972,阿曼,366857738 
1972,多哥,335677636 
1972,法属波利尼西亚,325843254 
1972,斐济群岛,316650508 
1972,苏里南,311950000 
1972,马耳他,295118249 
1972,圭亚那,285380952 
1972,文莱,270818555 
1972,毛里塔尼亚,265009396 
1972,布隆迪,246804571 
1972,卢旺达,246457838 
1972,百慕大,235400000 
1972,中非,230317908 
1972,博茨瓦纳,165258093 
1972,斯威士兰,146741251 
1972,列支敦士登,124941925 
1972,安道尔,113408231 
1972,格陵兰,106101175 
1972,几内亚比绍,87702828 
1972,莱索托,80915831 
1972,伯利兹,66062500 
1972,赤道几内亚,65429198 
1972,冈比亚,59161544 
1972,所罗门群岛,40606712 
1972,塞舌尔,30645121 
1972,圣文森特和格林纳丁斯,27585488 
1972,圣基茨和尼维斯,22944849 
1972,基里巴斯,18936526 
1973,美国,1425380000000 
1973,日本,432083000000 
1973,德国,398374000000 
1973,法国,264430000000 
1973,英国,192538000000 
1973,意大利,175492000000 
1973,中国,138544000000 
1973,加拿大,131322000000 
1973,印度,85515269585 
1973,巴西,79279057730 
1973,西班牙,78639525985 
1973,荷兰,71840909664 
1973,澳大利亚,63737347853 
1973,瑞典,59404966684 
1973,墨西哥,55280000000 
1973,阿根廷,52544000116 
1973,瑞士,48114943440 
1973,比利时,47743801490 
1973,丹麦,30730626663 
1973,奥地利,29515467706 
1973,南非,29295674713 
1973,伊朗,27081698249 
1973,土耳其,25724381625 
1973,挪威,22534253702 
1973,希腊,22347848101 
1973,芬兰,19472363466 
1973,委内瑞拉,17035581395 
1973,智利,16836261173 
1973,印尼,16273253012 
1973,尼日利亚,15162871287 
1973,葡萄牙,15090564186 
1973,沙特阿拉伯,14947491056 
1973,韩国,13876531432 
1973,新西兰,12802281897 
1973,以色列,11365000000 
1973,秘鲁,10994381894 
1973,泰国,10838587357 
1973,哥伦比亚,10315760000 
1973,埃及,10098534613 
1973,菲律宾,10082885603 
1973,古巴,9987709650 
1973,阿尔及利亚,8715105930 
1973,孟加拉,8086725729 
1973,香港,8030117555 
1973,刚果（金）,7870239461 
1973,马来西亚,7662996766 
1973,爱尔兰,7490133127 
1973,波多黎各,7002400000 
1973,巴基斯坦,6383429490 
1973,摩洛哥,6242177798 
1973,科威特,5408293998 
1973,伊拉克,5134367778 
1973,乌拉圭,3964295672 
1973,厄瓜多尔,3891755551 
1973,新加坡,3696213333 
1973,苏丹,3571666666 
1973,津巴布韦,3309353600 
1973,叙利亚,3239488104 
1973,斯里兰卡,2875625000 
1973,突尼斯,2730787476 
1973,卢森堡,2701874353 
1973,危地马拉,2569200100 
1973,科特迪瓦,2508421234 
1973,肯尼亚,2502142444 
1973,加纳,2465492957 
1973,多米尼加,2344800000 
1973,赞比亚,2268714285 
1973,巴拿马,1913793400 
1973,牙买加,1905917553 
1973,喀麦隆,1758727395 
1973,阿富汗,1733333264 
1973,乌干达,1702521008 
1973,马达加斯加,1653062347 
1973,哥斯达黎加,1528916185 
1973,塞内加尔,1471913473 
1973,萨尔瓦多,1442320000 
1973,特立尼达和多巴哥,1308799458 
1973,巴布亚新几内亚,1299105240 
1973,玻利维亚,1262968515 
1973,冰岛,1156175524 
1973,尼加拉瓜,1093571441 
1973,巴拉圭,995531746 
1973,尼泊尔,972101724 
1973,尼日尔,946385033 
1973,约旦,943700547 
1973,洪都拉斯,912499950 
1973,卡塔尔,793884368 
1973,加蓬,722780701 
1973,柬埔寨,702899155 
1973,布基纳法索,674773821 
1973,巴哈马,670900000 
1973,乍得,647199482 
1973,塞拉利昂,575230234 
1973,马里,563683660 
1973,新喀里多尼亚,542294864 
1973,刚果（布）,541973362 
1973,摩纳哥,523552815 
1973,索马里,507028428 
1973,贝宁,504376035 
1973,阿曼,483033932 
1973,海地,466800000 
1973,马拉维,444281703 
1973,文莱,433092003 
1973,法属波利尼西亚,431254103 
1973,斐济群岛,425963359 
1973,多哥,406479906 
1973,利比里亚,386968300 
1973,马耳他,345602025 
1973,苏里南,339450000 
1973,毛里塔尼亚,333731886 
1973,圭亚那,307047619 
1973,布隆迪,304339839 
1973,卢旺达,290746157 
1973,中非,271183061 
1973,百慕大,269500000 
1973,博茨瓦纳,244129088 
1973,斯威士兰,221902017 
1973,列支敦士登,165930611 
1973,安道尔,150820102 
1973,格陵兰,140153748 
1973,莱索托,121181556 
1973,几内亚比绍,89374237 
1973,赤道几内亚,81203226 
1973,伯利兹,78343558 
1973,冈比亚,75187969 
1973,所罗门群岛,55272108 
1973,塞舌尔,36896278 
1973,基里巴斯,31710657 
1973,圣文森特和格林纳丁斯,30165373 
1973,圣基茨和尼维斯,24196018 
1974,美国,1545240000000 
1974,日本,479626000000 
1974,德国,445303000000 
1974,法国,285552000000 
1974,英国,206131000000 
1974,意大利,199564000000 
1974,加拿大,160409000000 
